,id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode
12055,3622900200,1200000.0,5,2.75,3650,13297,2.0,0,0,4,5,900.0,1969,0.0,98040
12056,6884800262,535000.0,4,2.0,1970,3515,1.0,0,0,4,4,940.0,1969,0.0,98115
12057,7950302255,404500.0,2,2.0,1320,3060,2.0,0,0,2,2,0.0,1910,0.0,98118
12058,3524039196,396500.0,3,1.0,1710,5110,1.0,0,0,3,3,610.0,1954,0.0,98126
12059,2064800830,450000.0,3,2.25,1740,9488,1.0,0,0,2,4,560.0,1977,0.0,98056
12060,1861400116,605000.0,3,3.25,2200,2400,2.0,0,0,3,4,460.0,1988,0.0,98119
12061,7129302685,699000.0,3,2.0,2010,4320,2.0,0,1,3,5,0.0,1999,0.0,98118
12062,4046600070,805000.0,3,3.0,3910,19023,2.0,0,0,3,7,0.0,1985,0.0,98014
12063,8655900162,156000.0,1,0.75,470,15000,1.0,0,0,3,1,0.0,1947,0.0,98014
12064,2193310320,595000.0,4,2.5,2330,7064,1.0,0,0,2,4,550.0,1984,0.0,98052
12065,5417600200,285000.0,3,1.75,1930,7200,2.0,0,0,3,2,0.0,1929,0.0,98065
12066,4178900070,725000.0,4,2.5,3270,6055,2.0,0,0,3,5,0.0,2007,0.0,98056
12067,2115720070,216300.0,3,2.5,1650,5000,2.0,0,0,3,4,0.0,1985,0.0,98023
12068,3211100990,410000.0,4,2.75,2220,8450,1.0,0,0,2,3,960.0,1983,0.0,98059
12069,5288200260,597000.0,2,1.75,2470,4600,1.0,0,3,2,3,1330.0,1916,0.0,98126
12070,1771110070,325000.0,3,1.0,1300,9300,1.0,0,0,2,3,0.0,1977,0.0,98077
12071,274000070,355000.0,5,2.75,2530,9375,1.0,0,0,4,3,1000.0,1966,0.0,98030
12072,2816900030,338000.0,3,1.5,2400,8215,1.0,0,0,3,3,1200.0,1961,0.0,98146
12073,304100070,210000.0,4,2.25,1500,5393,2.0,0,0,3,3,0.0,1999,0.0,98001
12074,3876200350,423000.0,4,1.75,1700,9000,1.0,0,0,3,3,0.0,1967,0.0,98034
12075,7806210070,249500.0,4,1.5,2120,8554,1.0,0,0,2,3,950.0,1977,0.0,98002
12076,5437600140,325000.0,4,2.5,2240,5105,2.0,0,0,2,4,0.0,2002,0.0,98042
12077,1796360370,257000.0,3,1.75,1540,8223,1.0,0,0,2,3,470.0,1987,0.0,98042
12078,1428001160,550000.0,3,1.75,1890,100623,1.0,0,3,3,4,0.0,1978,0.0,98053
12079,1233100260,490000.0,3,1.0,1260,9638,2.0,0,0,2,3,0.0,1920,0.0,98033
12080,8835220200,299000.0,2,1.5,1160,3838,2.0,0,0,3,3,0.0,1983,0.0,98034
12081,2023039045,295000.0,2,1.0,1300,39639,1.0,0,0,2,2,0.0,1960,0.0,98070
12082,7504400400,630000.0,4,2.5,3220,14463,2.0,0,0,3,4,0.0,1978,0.0,98074
12083,1432900310,320000.0,4,1.5,2020,8474,1.0,0,0,4,3,1010.0,1962,0.0,98058
12084,9541600295,1110000.0,4,2.5,2990,8640,1.0,0,0,4,4,890.0,1959,0.0,98005
12085,2914700310,398000.0,4,1.0,1420,6458,1.0,0,0,2,3,0.0,1953,0.0,98117
12086,7972604355,218000.0,3,1.0,1020,7874,1.0,0,0,3,3,0.0,1956,0.0,98106
12087,2423069084,590000.0,4,2.75,2400,104108,2.0,0,0,3,4,0.0,1988,0.0,98027
12088,8655000070,1600000.0,5,3.0,3640,8239,2.0,0,3,3,6,1100.0,1982,0.0,98008
12089,8165501620,348500.0,2,2.25,1550,1824,2.0,0,0,3,4,0.0,2007,0.0,98106
12090,8682281480,592500.0,2,2.0,1870,4751,1.0,0,0,3,4,0.0,2006,0.0,98053
12091,1137610140,505000.0,3,2.5,2340,5957,2.0,0,0,3,4,0.0,1995,0.0,98028
12092,4232900310,1430000.0,5,4.25,3350,3600,2.0,0,0,3,6,1090.0,2014,0.0,98119
12093,324000370,502000.0,3,1.0,1710,5000,1.0,0,0,4,3,570.0,1921,0.0,98116
12094,3822200036,257500.0,2,2.0,1180,9265,1.0,0,0,3,3,0.0,1940,0.0,98125
12095,3876100310,405000.0,3,1.5,1600,7500,1.0,0,0,3,3,0.0,1966,0.0,98034
12096,8024201525,427000.0,3,1.75,1300,5111,1.0,0,0,2,3,0.0,1959,0.0,98115
12097,4024101670,290000.0,3,1.5,1040,9997,1.0,0,0,2,3,0.0,1955,0.0,98155
12098,3124049171,222000.0,3,1.0,1220,7695,1.0,0,0,3,3,0.0,1954,0.0,98106
12099,2310100240,315000.0,3,2.5,2240,6097,2.0,0,0,3,4,0.0,2002,0.0,98038
12100,8021700030,371000.0,3,1.5,1420,4500,1.0,0,0,3,3,0.0,1959,0.0,98103
12101,3861500340,279900.0,3,1.75,1580,6620,1.0,0,0,3,3,0.0,1988,0.0,98003
12102,1823069046,250000.0,3,1.5,2390,23522,1.0,0,0,1,3,500.0,1938,1968.0,98059
12103,6070500055,599000.0,4,2.25,2260,29930,2.0,0,0,2,4,860.0,1977,0.0,98006
12104,520069032,267300.0,3,1.75,1890,93218,1.0,0,0,2,3,0.0,1964,0.0,98092
12105,4154303655,585000.0,2,1.75,1830,7200,1.0,0,1,2,3,760.0,1949,0.0,98118
12106,3876800710,350000.0,3,1.75,1000,8268,1.0,0,0,3,2,0.0,1969,0.0,98072
12107,259000240,506000.0,3,1.75,2180,7700,1.0,0,0,3,4,700.0,1961,0.0,98177
12108,1822069041,400000.0,6,2.0,2320,210830,2.0,0,0,2,4,0.0,1962,0.0,98058
12109,7520000695,151100.0,3,1.0,840,4495,1.0,0,0,3,2,0.0,1921,0.0,98146
12110,7520000695,251000.0,3,1.0,840,4495,1.0,0,0,3,2,0.0,1921,0.0,98146
12111,2141330700,555000.0,4,2.25,2350,8140,1.0,0,0,2,4,920.0,1977,0.0,98006
12112,3123039082,467500.0,3,1.75,2040,273556,1.0,0,0,3,3,0.0,1997,0.0,98070
12113,7215420370,479000.0,4,2.5,2370,30378,2.0,0,0,3,4,0.0,1996,0.0,98042
12114,1311000270,247000.0,5,2.0,1590,9350,1.0,0,0,4,3,530.0,1962,0.0,98001
12115,7334500800,299500.0,3,1.0,1380,10875,1.0,0,0,3,3,0.0,1977,0.0,98045
12116,2832100270,306888.0,4,1.5,1940,8970,2.0,0,0,3,3,670.0,1980,0.0,98125
12117,3022079094,675000.0,4,2.5,3320,244807,2.0,0,0,3,5,0.0,2001,0.0,98010
12118,2436200320,577000.0,2,1.0,1090,5265,2.0,0,0,2,3,0.0,1947,0.0,98105
12119,1042500013,219950.0,3,1.5,1650,9936,1.0,0,0,3,3,560.0,1967,0.0,98003
12120,3897100060,375000.0,3,1.5,1110,5500,1.0,0,0,3,2,0.0,1940,0.0,98033
12121,3188100105,650000.0,4,2.5,2110,6820,1.0,0,0,4,3,580.0,1942,0.0,98115
12122,2767604170,975000.0,3,3.0,1850,5000,2.0,0,0,1,2,0.0,1900,0.0,98107
12123,1773100765,229000.0,1,1.0,600,3720,1.0,0,0,3,2,0.0,1920,0.0,98106
12124,1211000070,575000.0,5,2.5,2760,4000,2.0,0,0,3,4,1030.0,1926,2014.0,98122
12125,8920100041,815000.0,4,1.75,2970,14880,1.0,0,4,4,5,1410.0,1962,0.0,98075
12126,126059225,525000.0,3,1.75,2300,43560,1.0,0,0,2,3,950.0,1979,0.0,98077
12127,9286100320,471000.0,3,2.5,2030,2805,2.0,0,0,3,4,310.0,2001,0.0,98027
12128,4449800681,450000.0,4,1.75,2160,4333,1.0,0,0,2,4,900.0,1942,0.0,98117
12129,5505700030,590000.0,3,2.0,1650,6150,2.0,0,0,2,3,0.0,1926,1993.0,98116
12130,3260590070,744000.0,4,2.5,3140,7260,2.0,0,0,3,4,940.0,2004,0.0,98006
12131,3211240370,460000.0,4,2.25,2690,36114,2.0,0,0,2,5,0.0,1986,0.0,98092
12132,8142000060,299000.0,5,2.5,1940,9389,1.0,0,0,2,3,650.0,1960,0.0,98155
12133,5595900316,231000.0,4,1.0,1220,5120,2.0,0,0,4,2,0.0,1940,0.0,98022
12134,4312700200,195000.0,3,1.0,1300,9600,1.0,0,0,2,2,0.0,1975,0.0,98092
12135,9407001600,305000.0,3,1.75,1660,11500,1.0,0,0,3,3,530.0,1979,0.0,98045
12136,5700001895,895000.0,4,1.5,3390,6200,2.0,0,0,2,4,860.0,1916,0.0,98144
12137,1424200070,1110000.0,4,1.5,2310,13300,1.0,0,0,3,3,420.0,1950,0.0,98004
12138,1708400370,339000.0,2,1.0,950,7954,1.0,0,0,2,3,0.0,1941,0.0,98108
12139,5457801925,885000.0,4,3.75,2400,3520,1.0,0,0,3,3,1030.0,1924,0.0,98109
12140,2895600350,375000.0,3,1.0,1780,5236,2.0,0,0,4,2,730.0,1944,0.0,98146
12141,4036801070,367400.0,4,1.5,1280,7400,1.0,0,0,3,3,0.0,1958,0.0,98008
12142,976000879,700000.0,4,2.0,1930,5398,1.0,0,0,3,3,500.0,1953,0.0,98119
12143,7923100400,667000.0,5,2.25,2560,10360,1.0,0,0,2,4,690.0,1966,0.0,98008
12144,7129304200,200000.0,2,1.0,920,5250,1.0,0,0,2,2,0.0,1906,0.0,98118
12145,2225069062,552775.0,3,2.5,1900,18414,2.0,0,0,3,4,0.0,1971,2007.0,98074
12146,3343903240,452000.0,3,2.0,2270,148975,1.0,0,0,2,2,1000.0,1900,1980.0,98056
12147,5095401360,418000.0,3,2.5,2080,16050,1.0,0,0,4,4,720.0,1978,0.0,98059
12148,2547200160,601500.0,3,1.75,1460,10128,1.0,0,0,3,4,0.0,1968,2000.0,98033
12149,124069032,600000.0,3,1.75,1670,39639,1.0,0,0,2,4,0.0,1976,1992.0,98075
12150,7300400320,340000.0,4,2.5,2810,6481,2.0,0,0,3,5,0.0,1998,0.0,98092
12151,7212660560,310000.0,3,2.5,2370,6752,2.0,0,0,3,4,0.0,1994,0.0,98003
12152,3343902650,290000.0,2,1.75,1700,18000,1.0,0,0,3,4,0.0,1972,0.0,98056
12153,3034200036,438000.0,2,1.0,1630,9255,1.0,0,0,3,3,0.0,1941,0.0,98133
12154,1498303855,718000.0,4,2.75,2930,4408,1.0,0,0,4,4,1270.0,1939,0.0,98144
12155,1446404015,200000.0,2,1.0,860,6600,1.0,0,0,4,2,0.0,1949,0.0,98168
12156,5467910140,479900.0,3,2.0,1980,12150,1.0,0,0,3,5,0.0,1994,0.0,98042
12157,2472920800,400000.0,3,2.5,2080,7877,2.0,0,0,3,5,0.0,1987,0.0,98058
12158,7147600070,219950.0,3,1.0,1060,10042,1.0,0,0,2,3,0.0,1957,0.0,98188
12159,3820350140,300000.0,3,2.5,1590,3381,2.0,0,0,3,3,0.0,2000,0.0,98019
12160,520700125,437000.0,3,2.25,1980,8775,1.0,0,0,3,3,690.0,1959,0.0,98177
12161,3211200140,350000.0,4,2.0,1720,7210,1.0,0,0,3,3,0.0,1971,0.0,98034
12162,250000320,626000.0,4,1.75,1350,9293,1.0,0,0,2,3,0.0,1954,0.0,98004
12163,6139800640,490000.0,3,2.5,2080,12032,2.0,0,0,3,4,0.0,1978,0.0,98077
12164,6699000710,289000.0,3,2.5,2090,4700,2.0,0,0,3,4,0.0,2002,0.0,98042
12165,7010700550,595000.0,3,2.5,2030,5100,2.0,0,0,3,3,0.0,2008,0.0,98199
12166,5506500070,676000.0,3,2.25,2680,41804,1.0,0,0,3,5,0.0,1989,0.0,98045
12167,3293700521,389000.0,3,1.75,1820,8028,1.0,0,0,3,3,600.0,1980,0.0,98133
12168,6929604005,240000.0,3,2.0,1300,5000,1.0,0,0,2,3,0.0,1983,0.0,98198
12169,3216900070,382500.0,4,2.5,2210,7079,2.0,0,0,3,4,0.0,1993,0.0,98031
12170,7922800160,511555.0,3,2.0,1400,7293,1.0,0,0,2,3,0.0,1963,0.0,98008
12171,6610000320,710500.0,3,1.75,2040,4125,2.0,0,0,2,4,500.0,1917,0.0,98107
12172,5561400140,429000.0,3,2.5,2420,49928,2.0,0,0,3,4,560.0,1985,0.0,98027
12173,7686202065,170000.0,4,1.75,1920,7500,1.0,0,0,2,3,0.0,1962,0.0,98198
12174,4107100204,2140000.0,4,3.25,3860,17820,1.0,0,4,2,6,1230.0,1975,0.0,98004
12175,7214810510,480000.0,5,2.75,2760,7200,1.0,0,0,3,3,1330.0,1979,0.0,98072
12176,5350201180,1670000.0,4,3.75,3450,8395,2.0,0,4,2,6,810.0,1993,0.0,98122
12177,8148600055,225000.0,3,1.0,1040,6535,1.0,0,0,3,2,0.0,1947,0.0,98168
12178,226039270,615000.0,3,1.75,2220,7224,1.0,0,1,3,4,180.0,1975,0.0,98177
12179,1220069035,438950.0,4,2.5,2470,385506,2.0,0,3,3,3,0.0,1991,0.0,98022
12180,7466900320,242000.0,3,1.75,1300,9856,1.0,0,0,2,3,0.0,1962,0.0,98003
12181,8078430030,560000.0,3,2.5,1960,9686,1.0,0,0,3,4,500.0,1989,0.0,98074
12182,9523100550,857500.0,3,1.5,2040,3960,2.0,0,1,4,4,0.0,1928,0.0,98103
12183,8961970510,685000.0,4,2.5,3030,7864,2.0,0,0,3,5,0.0,1999,0.0,98074
12184,3574800810,486000.0,4,3.0,2260,7336,2.0,0,0,2,3,0.0,1977,0.0,98034
12185,7732410390,749000.0,3,2.5,2670,10338,2.0,0,0,3,5,0.0,1987,0.0,98007
12186,7697870700,260000.0,3,2.5,1520,6298,2.0,0,0,3,3,0.0,1986,0.0,98030
12187,9275702405,1020000.0,3,1.75,3610,8502,2.0,0,1,3,6,1000.0,1930,0.0,98126
12188,1370804461,565000.0,3,1.75,1130,5111,1.0,0,0,2,3,200.0,1942,0.0,98199
12189,4310702440,355000.0,3,2.0,1480,2502,2.0,0,0,3,3,0.0,1991,0.0,98103
12190,3935900030,775000.0,5,2.0,3540,9970,2.0,0,3,3,5,0.0,1970,0.0,98125
12191,6385800030,335000.0,4,2.25,2100,7305,1.0,0,0,2,3,1050.0,1963,0.0,98188
12192,1193000390,1300000.0,5,4.0,3366,7800,3.0,0,1,3,4,400.0,1937,0.0,98199
12193,8605900060,545000.0,3,1.75,1810,3000,2.0,0,0,2,3,0.0,1903,0.0,98107
12194,3964400160,540000.0,3,1.75,1680,4240,2.0,0,0,2,3,0.0,1926,0.0,98144
12195,1455600045,687500.0,3,1.75,2450,9377,1.0,0,1,2,4,910.0,1962,0.0,98125
12196,4031000520,115000.0,1,2.0,1150,9812,1.0,0,0,2,3,0.0,1962,0.0,98001
12197,4031000520,227000.0,1,2.0,1150,9812,1.0,0,0,2,3,0.0,1962,0.0,98001
12198,3299610240,870000.0,4,2.5,3240,7621,2.0,0,1,3,5,0.0,2003,0.0,98075
12199,1727850350,1190000.0,4,2.5,3480,12164,2.0,0,0,2,7,0.0,1984,0.0,98005
12200,5416510990,375000.0,4,2.5,2800,5000,2.0,0,0,3,5,0.0,2006,0.0,98038
12201,4154303215,902000.0,3,2.75,3240,7200,1.0,0,1,3,4,1620.0,1960,0.0,98118
12202,421000465,269500.0,2,1.5,1480,7276,1.0,0,0,2,2,540.0,1978,0.0,98056
12203,9164100105,570000.0,3,1.0,1700,4750,2.0,0,0,2,2,500.0,1909,0.0,98117
12204,6300000320,359950.0,2,1.0,1240,7590,1.0,0,0,2,3,200.0,1939,0.0,98133
12205,824059324,1450000.0,4,3.5,3720,8301,2.0,0,0,3,6,840.0,2008,0.0,98004
12206,259900320,615000.0,3,2.5,1910,3427,2.0,0,0,3,4,0.0,2001,0.0,98052
12207,7888200140,250000.0,4,2.0,2120,8701,2.0,0,0,2,3,0.0,1960,0.0,98198
12208,7852130550,530000.0,4,2.5,3020,6788,2.0,0,0,3,3,0.0,2002,0.0,98065
12209,2824089053,474950.0,3,2.0,2250,222156,1.0,0,0,3,3,0.0,1987,0.0,98065
12210,3935900350,490000.0,4,2.0,1650,6480,2.0,0,0,4,3,0.0,1947,0.0,98125
12211,5347200162,210000.0,2,1.5,880,1157,2.0,0,0,3,3,0.0,2007,0.0,98126
12212,1953400520,265500.0,3,1.0,1860,9225,1.0,0,0,3,3,0.0,1957,0.0,98198
12213,1251200045,1460000.0,5,3.25,3840,4800,3.0,0,3,3,6,1090.0,2008,0.0,98144
12214,1858600012,310000.0,4,2.25,2192,12128,2.0,0,0,3,4,0.0,2006,0.0,98030
12215,4307310400,324500.0,3,2.5,1590,4108,2.0,0,0,3,3,0.0,2003,0.0,98056
12216,6708200320,599000.0,4,4.75,3700,11000,1.0,0,0,2,3,1860.0,1962,0.0,98028
12217,1473060030,525000.0,4,2.5,3670,9958,2.0,0,0,3,6,0.0,2005,0.0,98058
12218,6163901382,400000.0,3,1.0,1630,10304,1.0,0,0,4,3,0.0,1953,0.0,98155
12219,617000030,887500.0,3,3.0,4230,54977,2.0,0,3,3,5,450.0,1951,2000.0,98166
12220,2887700875,344000.0,2,1.0,1060,3325,2.0,0,0,2,2,290.0,1932,0.0,98115
12221,9465910030,525000.0,3,2.5,2700,7434,2.0,0,0,3,5,0.0,1991,0.0,98072
12222,6918710340,385000.0,3,2.25,2110,8000,2.0,0,0,3,4,0.0,1975,0.0,98034
12223,629810560,820000.0,4,2.5,3720,8633,2.0,0,0,3,6,0.0,1999,0.0,98074
12224,1025039320,1310000.0,4,3.5,3440,5000,2.0,0,0,3,7,880.0,2006,0.0,98199
12225,3575200030,549000.0,4,2.25,2420,59800,1.0,0,0,2,4,1070.0,1985,0.0,98074
12226,3298701070,180000.0,3,1.0,1090,6771,2.0,0,0,3,3,0.0,1929,0.0,98106
12227,7852011040,589000.0,4,2.5,2910,5776,2.0,0,1,3,4,0.0,1998,0.0,98065
12228,1705400350,350000.0,3,1.0,1050,5518,1.0,0,0,3,3,0.0,1948,0.0,98118
12229,7682200320,197400.0,3,2.0,1610,7575,1.0,0,0,2,3,500.0,1965,0.0,98003
12230,3814701090,267000.0,3,2.5,1760,6477,2.0,0,0,2,4,0.0,1986,0.0,98030
12231,8099800340,480000.0,3,1.5,1540,20281,1.0,0,0,3,3,0.0,1977,0.0,98075
12232,5418200340,650000.0,4,2.5,2580,9450,1.0,0,0,2,4,920.0,1959,0.0,98125
12233,2767601805,600000.0,2,1.0,1370,5000,2.0,0,0,3,3,0.0,1905,0.0,98107
12234,8682280340,490000.0,2,1.75,1440,6265,1.0,0,0,3,4,0.0,2005,0.0,98053
12235,1432900030,225000.0,3,1.0,1410,7700,1.0,0,0,3,3,430.0,1962,0.0,98058
12236,1546600125,640000.0,3,2.25,1980,10115,1.0,0,0,3,4,0.0,1959,0.0,98005
12237,7560000070,710000.0,3,3.5,2440,3427,2.0,0,0,3,3,450.0,2000,0.0,98005
12238,2130200160,325000.0,3,2.0,1350,11805,1.0,0,0,3,3,0.0,1986,0.0,98019
12239,9238430140,595000.0,3,3.25,3130,28001,1.0,0,0,3,5,920.0,1985,0.0,98072
12240,7116000350,128750.0,3,1.0,880,7004,1.0,0,0,3,1,0.0,1950,0.0,98002
12241,4039500390,465000.0,3,2.25,1920,7300,1.0,0,0,3,3,680.0,1961,0.0,98008
12242,8031700186,710000.0,4,1.75,2700,7625,1.0,0,0,2,4,1250.0,1937,0.0,98115
12243,7625702505,605000.0,4,2.75,1670,6000,1.0,0,0,4,3,830.0,1917,0.0,98136
12244,7511000140,994000.0,4,2.5,3470,20445,2.0,0,0,2,6,0.0,1963,0.0,98040
12245,3191000030,489950.0,3,2.25,1820,7326,2.0,0,0,3,4,0.0,1983,0.0,98034
12246,6150700394,365000.0,3,1.5,1310,8160,1.0,0,0,3,3,0.0,1950,0.0,98133
12247,1786640030,359950.0,3,2.0,1790,7212,1.0,0,0,2,4,0.0,1998,0.0,98042
12248,7708200400,495000.0,4,2.5,2460,4774,2.0,0,0,3,4,0.0,2006,0.0,98059
12249,4406000390,255000.0,3,1.5,1060,9039,1.0,0,0,3,3,0.0,1973,0.0,98058
12250,1926059094,330000.0,3,1.75,1340,10276,1.0,0,0,2,3,0.0,1961,0.0,98034
12251,9413500350,450000.0,3,1.75,1480,8394,1.0,0,0,2,4,0.0,1971,0.0,98052
12252,7853240310,655000.0,4,2.5,3500,11306,2.0,0,1,3,5,0.0,2005,0.0,98065
12253,5152800030,485000.0,4,2.75,2910,16362,1.0,0,1,2,5,790.0,1969,0.0,98003
12254,1775950030,375000.0,4,1.75,1940,15909,1.0,0,0,3,4,970.0,1974,0.0,98072
12255,4221250320,570000.0,4,2.5,2280,4534,2.0,0,0,3,4,0.0,2003,0.0,98075
12256,6749700117,350000.0,3,2.25,1190,1022,3.0,0,0,3,4,0.0,1998,0.0,98103
12257,290000075,550000.0,3,1.0,1260,6000,1.0,0,3,3,3,0.0,1951,0.0,98146
12258,1842100160,513000.0,5,2.0,2270,8652,1.0,0,0,3,3,1120.0,1965,0.0,98052
12259,4365200055,450000.0,4,2.25,1990,7320,1.0,0,0,2,3,960.0,1965,0.0,98126
12260,3644100030,432500.0,4,1.75,1500,1856,1.0,0,0,4,3,750.0,1901,0.0,98144
12261,3220079017,432000.0,5,2.75,2060,329903,2.0,0,3,4,3,0.0,1989,0.0,98022
12262,8121200710,480000.0,3,2.25,1950,8892,2.0,0,0,3,4,0.0,1983,0.0,98052
12263,3574801740,402200.0,3,1.75,1790,6980,1.0,0,0,3,3,460.0,1980,0.0,98034
12264,644000102,650000.0,3,1.0,1520,10227,1.0,0,0,2,2,0.0,1951,0.0,98004
12265,5315100784,1200000.0,4,2.5,3240,13044,2.0,0,0,2,5,0.0,1984,0.0,98040
12266,9578200030,312000.0,3,2.0,2440,13250,1.0,0,0,2,4,1000.0,1977,0.0,98030
12267,2313900810,610000.0,4,2.0,2220,5821,2.0,0,0,2,3,840.0,1916,0.0,98116
12268,1623300055,823000.0,5,1.75,2640,7722,2.0,0,0,2,3,990.0,1915,0.0,98117
12269,9191200435,471000.0,4,1.75,1450,3750,1.0,0,0,2,3,500.0,1925,0.0,98105
12270,2591020560,481015.0,3,2.25,1550,5511,2.0,0,0,3,4,0.0,1987,0.0,98033
12271,1923000260,1960000.0,5,4.5,6200,23373,3.0,0,2,2,7,1150.0,1988,0.0,98040
12272,2193300390,624000.0,4,3.25,2810,11250,1.0,0,0,3,4,1130.0,1980,0.0,98052
12273,7016200030,480000.0,4,2.5,2080,7966,1.0,0,0,3,3,880.0,1970,0.0,98011
12274,727500030,815000.0,3,1.5,1370,8671,1.0,0,0,3,3,0.0,1955,0.0,98004
12275,1651800030,1650000.0,4,2.25,2920,20400,1.0,0,0,2,7,0.0,1966,0.0,98004
12276,623049094,180000.0,3,1.0,1000,18513,1.0,0,0,3,2,0.0,1940,0.0,98146
12277,2538800030,156601.0,2,1.75,1210,9750,1.0,0,0,3,3,0.0,1984,0.0,98038
12278,7714000310,374950.0,4,2.5,2790,4650,2.0,0,0,3,4,0.0,2004,0.0,98038
12279,254000075,368000.0,2,1.5,1660,4680,1.0,0,0,4,2,830.0,1908,0.0,98146
12280,1257201375,550000.0,3,2.0,1650,3952,2.0,0,0,3,3,0.0,1950,0.0,98103
12281,8856004582,198000.0,3,1.75,1300,6318,1.0,0,0,3,3,0.0,1980,0.0,98001
12282,3205400240,345000.0,3,1.75,1090,7200,1.0,0,0,3,3,0.0,1968,0.0,98034
12283,3738000070,1710000.0,5,2.5,2660,6572,1.0,0,0,4,5,700.0,1959,0.0,98039
12284,8856001090,185900.0,3,1.0,940,10890,1.0,0,0,2,1,0.0,1909,0.0,98001
12285,3224500240,950000.0,3,2.75,2750,18029,1.0,0,1,4,5,940.0,1978,0.0,98006
12286,4139460390,995000.0,4,4.5,3850,13551,2.0,0,1,3,6,850.0,1998,0.0,98006
12287,3531900060,345000.0,2,1.0,860,8250,1.0,0,0,3,3,0.0,1940,0.0,98133
12288,4457300135,741000.0,4,2.75,2070,10125,1.0,0,0,3,3,680.0,1962,0.0,98040
12289,8682292090,737000.0,2,2.25,2290,9772,1.0,0,0,3,4,0.0,2007,0.0,98053
12290,7278700069,668750.0,4,2.5,2340,6420,1.0,0,1,3,4,750.0,1964,0.0,98177
12291,5710610800,575000.0,3,1.75,2680,8625,1.0,0,0,4,4,1090.0,1974,0.0,98027
12292,8651443420,280000.0,4,2.0,1710,5440,1.0,0,0,4,4,680.0,1976,0.0,98042
12293,7751800070,583000.0,3,1.5,1800,10050,1.0,0,0,3,3,0.0,1955,0.0,98008
12294,2570600140,196000.0,3,2.25,1510,9600,1.0,0,0,0,3,420.0,1966,0.0,98028
12295,1565950260,349950.0,3,2.5,1700,7496,2.0,0,0,3,4,0.0,1994,0.0,98055
12296,7550801170,429000.0,4,1.0,1350,3333,2.0,0,0,3,3,0.0,1912,0.0,98107
12297,6648701740,270000.0,5,2.5,2140,10320,1.0,0,0,2,3,810.0,1967,0.0,98031
12298,7529500030,385000.0,6,4.0,2700,7416,1.0,0,0,3,3,1350.0,1969,0.0,98108
12299,9523102420,535000.0,1,1.0,920,5000,1.0,0,3,2,3,0.0,1906,0.0,98103
12300,7283900521,352500.0,3,1.75,1500,10269,1.0,0,0,3,3,470.0,1958,0.0,98133
12301,7519001275,624000.0,3,1.75,1510,5200,1.0,0,0,2,3,650.0,1922,0.0,98117
12302,1432900350,215000.0,5,1.5,1980,7958,2.0,0,0,3,3,0.0,1962,0.0,98058
12303,1924059248,870000.0,4,3.0,4500,21780,2.0,0,1,3,5,1460.0,1980,0.0,98040
12304,6649500060,440000.0,4,2.5,3220,8256,2.0,0,0,3,4,610.0,2006,0.0,98059
12305,2254501342,518000.0,2,1.5,1140,1149,2.0,0,0,3,3,200.0,2001,0.0,98122
12306,2025700260,259500.0,3,2.25,1490,7589,2.0,0,0,3,3,0.0,1993,0.0,98038
12307,2386000070,795127.0,4,3.25,4360,91158,1.0,0,0,3,6,1000.0,1993,0.0,98053
12308,2206500105,290000.0,3,1.0,960,9000,1.0,0,0,2,3,0.0,1955,0.0,98006
12309,1953400045,385000.0,4,3.0,2253,7700,2.0,0,0,3,3,0.0,1957,0.0,98198
12310,3996900575,259950.0,2,1.0,770,6542,1.0,0,0,3,2,0.0,1948,0.0,98155
12311,869700350,330000.0,2,2.5,1310,2915,2.0,0,0,3,4,0.0,1999,0.0,98059
12312,7387500335,280000.0,3,1.0,980,7480,1.0,0,0,3,2,150.0,1948,0.0,98106
12313,6795100563,595000.0,4,2.5,1820,20011,2.0,0,0,3,4,0.0,1987,0.0,98075
12314,8001470560,925900.0,4,3.75,3980,7828,2.0,0,0,3,6,0.0,2001,0.0,98074
12315,4140100200,499000.0,3,2.25,3010,9600,2.0,0,0,3,4,600.0,1978,0.0,98028
12316,7212650510,325000.0,4,2.5,1830,7762,2.0,0,0,3,4,0.0,1993,0.0,98003
12317,686800070,895000.0,5,2.5,2550,20875,1.0,0,0,2,5,940.0,1953,0.0,98004
12318,5126900200,162248.0,2,1.0,800,8960,1.0,0,0,2,2,0.0,1944,0.0,98058
12319,6329000070,1070000.0,3,2.25,2890,21480,2.0,0,4,3,4,1100.0,1941,1989.0,98146
12320,5430300171,430000.0,3,1.5,1810,5080,1.0,0,0,3,3,780.0,1958,0.0,98115
12321,5430300171,615500.0,3,1.5,1810,5080,1.0,0,0,3,3,780.0,1958,0.0,98115
12322,2742100016,260000.0,3,1.0,940,5650,1.0,0,0,3,2,0.0,1949,0.0,98118
12323,1324079082,295000.0,4,2.0,1810,42981,1.0,0,0,2,3,0.0,1973,0.0,98024
12324,1422200496,1190000.0,3,1.75,2550,6117,2.0,0,0,3,5,900.0,1951,2004.0,98122
12325,3754500566,749950.0,4,2.5,2370,2971,2.0,0,1,3,5,290.0,2008,0.0,98034
12326,5132000140,175000.0,6,1.0,1370,5080,2.0,0,0,3,2,250.0,1931,0.0,98106
